,datetime,rain,rhum,msl,temp,wetb,dewpt,vappr,pm10,pm2.5,hour,day,month
3251,2021-05-16 11:00:00,0.0,90.0,995.6,11.4,10.6,9.9,12.2,7.3,5.07,11,16,5
3252,2021-05-16 12:00:00,0.0,65.0,995.8,13.8,10.6,7.4,10.3,9.61,5.73,12,16,5
3253,2021-05-16 13:00:00,0.0,62.0,996.1,14.6,11.0,7.4,10.3,10.11,6.07,13,16,5
3254,2021-05-16 14:00:00,0.0,68.0,996.4,13.5,10.7,7.9,10.6,11.32,6.77,14,16,5
3255,2021-05-16 15:00:00,0.0,64.0,996.8,14.3,11.0,7.6,10.4,9.93,5.73,15,16,5
3256,2021-05-16 16:00:00,0.0,64.0,997.2,13.8,10.6,7.3,10.2,7.95,4.83,16,16,5
3257,2021-05-16 17:00:00,0.0,80.0,997.6,12.2,10.5,8.9,11.4,10.22,6.0,17,16,5
3258,2021-05-16 18:00:00,0.0,71.0,998.1,12.4,10.0,7.3,10.3,12.24,6.81,18,16,5
3259,2021-05-16 19:00:00,0.0,72.0,998.8,12.3,9.9,7.4,10.3,12.06,7.16,19,16,5
3260,2021-05-16 20:00:00,0.0,78.0,999.7,10.3,8.6,6.8,9.9,14.78,9.05,20,16,5
3261,2021-05-16 21:00:00,0.0,86.0,1000.4,9.1,8.1,7.0,10.0,15.24,9.75,21,16,5
3262,2021-05-16 22:00:00,0.0,90.0,1001.2,9.2,8.5,7.8,10.5,13.11,8.33,22,16,5
3263,2021-05-16 23:00:00,0.0,92.0,1002.0,8.7,8.2,7.5,10.4,11.98,8.43,23,16,5
3264,2021-05-17 00:00:00,0.0,83.0,1002.5,8.6,7.4,6.0,9.3,10.86,7.73,0,17,5
3265,2021-05-17 01:00:00,0.0,85.0,1002.9,7.6,6.6,5.3,8.9,7.41,5.21,1,17,5
3266,2021-05-17 02:00:00,0.0,91.0,1003.5,6.0,5.5,4.8,8.6,4.91,3.4,2,17,5
3267,2021-05-17 03:00:00,0.0,94.0,1004.1,5.1,4.7,4.2,8.2,5.55,3.68,3,17,5
3268,2021-05-17 04:00:00,0.0,95.0,1004.9,5.2,5.0,4.6,8.5,6.11,4.31,4,17,5
3269,2021-05-17 05:00:00,0.0,96.0,1005.5,5.0,4.7,4.4,8.4,5.77,4.08,5,17,5
3270,2021-05-17 06:00:00,0.0,95.0,1006.2,6.7,6.4,6.0,9.3,9.58,4.13,6,17,5
3271,2021-05-17 07:00:00,0.0,87.0,1006.8,8.2,7.3,6.3,9.5,14.45,4.33,7,17,5
3272,2021-05-17 08:00:00,0.0,81.0,1007.1,9.4,8.1,6.5,9.7,12.12,4.33,8,17,5
3273,2021-05-17 09:00:00,0.0,72.0,1007.2,12.1,9.8,7.3,10.2,14.44,4.54,9,17,5
3274,2021-05-17 10:00:00,0.0,56.0,1007.4,12.7,8.9,4.3,8.3,14.97,4.18,10,17,5
3275,2021-05-17 11:00:00,0.0,57.0,1007.8,13.4,9.6,5.2,8.8,10.24,2.98,11,17,5
3276,2021-05-17 12:00:00,0.0,59.0,1008.0,13.6,9.9,5.9,9.3,11.96,3.05,12,17,5
3277,2021-05-17 13:00:00,0.0,59.0,1008.2,14.1,10.3,6.2,9.5,28.31,5.66,13,17,5
3278,2021-05-17 14:00:00,0.0,52.0,1008.0,15.9,11.2,6.3,9.6,11.84,3.19,14,17,5
3279,2021-05-17 15:00:00,0.0,57.0,1008.2,13.9,10.0,5.7,9.1,8.89,2.71,15,17,5
3280,2021-05-17 16:00:00,1.2,89.0,1008.9,9.8,9.0,8.2,10.9,13.2,3.18,16,17,5
3281,2021-05-17 17:00:00,0.0,76.0,1009.2,11.2,9.3,7.3,10.2,11.11,2.55,17,17,5
3282,2021-05-17 18:00:00,0.1,74.0,1009.1,12.0,9.8,7.6,10.4,4.78,1.98,18,17,5
3283,2021-05-17 19:00:00,0.0,79.0,1009.4,11.1,9.4,7.6,10.5,5.82,2.17,19,17,5
3284,2021-05-17 20:00:00,0.0,83.0,1009.6,9.5,8.3,6.9,9.9,6.75,2.49,20,17,5
3285,2021-05-17 21:00:00,0.9,90.0,1010.2,8.5,7.8,7.1,10.1,6.26,2.59,21,17,5
3286,2021-05-17 22:00:00,0.0,94.0,1010.5,7.2,6.8,6.3,9.6,8.14,3.31,22,17,5
3287,2021-05-17 23:00:00,0.0,95.0,1010.6,7.8,7.5,7.1,10.1,9.43,7.83,23,17,5
3288,2021-05-18 00:00:00,0.0,95.0,1010.7,6.8,6.5,6.2,9.5,6.31,4.57,0,18,5
3289,2021-05-18 01:00:00,0.0,95.0,1010.9,5.6,5.3,4.9,8.7,5.0,3.36,1,18,5
3290,2021-05-18 02:00:00,0.0,95.0,1011.0,4.5,4.2,3.8,8.0,4.77,2.81,2,18,5
3291,2021-05-18 03:00:00,0.0,96.0,1011.1,4.2,4.0,3.7,7.9,4.98,2.81,3,18,5
3292,2021-05-18 04:00:00,0.0,96.0,1011.0,4.2,4.0,3.7,8.0,5.08,2.71,4,18,5
3293,2021-05-18 05:00:00,0.2,96.0,1011.1,3.7,3.6,3.3,7.7,5.37,3.2,5,18,5
3294,2021-05-18 06:00:00,0.0,99.0,1011.3,7.3,7.3,7.2,10.2,10.43,5.3,6,18,5
3295,2021-05-18 07:00:00,0.0,91.0,1011.5,9.6,8.9,8.3,10.9,18.73,6.85,7,18,5
3296,2021-05-18 08:00:00,0.0,79.0,1011.7,10.7,9.1,7.4,10.3,22.25,5.7,8,18,5
3297,2021-05-18 09:00:00,0.0,71.0,1011.7,12.0,9.6,7.0,10.0,19.37,5.16,9,18,5
3298,2021-05-18 10:00:00,0.0,59.0,1011.6,13.2,9.6,5.5,9.1,170.78,55.04,10,18,5
3299,2021-05-18 11:00:00,0.0,56.0,1011.7,13.5,9.6,5.1,8.8,16.47,4.36,11,18,5
3300,2021-05-18 12:00:00,0.0,55.0,1011.7,13.9,9.8,5.1,8.8,14.2,3.65,12,18,5
3301,2021-05-18 13:00:00,0.6,81.0,1012.6,10.4,8.9,7.3,10.2,8.96,2.99,13,18,5
3302,2021-05-18 14:00:00,0.4,69.0,1012.5,12.6,9.9,7.1,10.1,9.86,2.68,14,18,5
3303,2021-05-18 15:00:00,0.0,62.0,1012.3,13.1,9.8,6.2,9.5,6.24,2.88,15,18,5
3304,2021-05-18 16:00:00,0.2,70.0,1012.4,12.5,10.0,7.3,10.2,5.58,2.51,16,18,5
3305,2021-05-18 17:00:00,1.8,77.0,1013.4,11.6,9.8,7.9,10.6,4.08,2.05,17,18,5
3306,2021-05-18 18:00:00,3.8,85.0,1013.7,10.6,9.5,8.3,10.9,3.86,2.12,18,18,5
3307,2021-05-18 19:00:00,0.0,89.0,1013.9,9.8,9.0,8.1,10.8,6.55,3.61,19,18,5
3308,2021-05-18 20:00:00,0.0,90.0,1014.6,8.7,8.0,7.2,10.1,5.3,4.31,20,18,5
3309,2021-05-18 21:00:00,1.2,94.0,1014.9,8.4,8.0,7.5,10.4,5.35,4.07,21,18,5
3310,2021-05-18 22:00:00,0.0,94.0,1015.1,7.1,6.8,6.3,9.6,5.0,3.17,22,18,5
3311,2021-05-18 23:00:00,0.0,96.0,1015.6,7.4,7.1,6.8,9.9,8.98,7.48,23,18,5
3312,2021-05-19 00:00:00,0.2,96.0,1015.8,6.8,6.5,6.2,9.5,11.53,9.37,0,19,5
3313,2021-05-19 01:00:00,0.1,95.0,1016.1,6.2,5.9,5.6,9.1,4.6,3.63,1,19,5
3314,2021-05-19 02:00:00,0.0,96.0,1016.4,6.0,5.8,5.4,9.0,3.8,2.59,2,19,5
3315,2021-05-19 03:00:00,0.0,96.0,1016.7,5.0,4.8,4.4,8.4,5.58,3.49,3,19,5
3316,2021-05-19 04:00:00,0.0,96.0,1017.2,5.2,4.9,4.6,8.5,6.23,3.81,4,19,5
3317,2021-05-19 05:00:00,0.0,96.0,1017.5,4.6,4.4,4.0,8.1,7.08,4.06,5,19,5
3318,2021-05-19 06:00:00,0.0,96.0,1018.0,6.4,6.1,5.8,9.2,7.73,4.03,6,19,5
3319,2021-05-19 07:00:00,0.0,92.0,1018.5,8.6,8.0,7.3,10.3,8.33,4.16,7,19,5
3320,2021-05-19 08:00:00,0.0,83.0,1018.7,10.4,9.1,7.6,10.5,17.94,5.87,8,19,5
3321,2021-05-19 09:00:00,0.0,74.0,1019.2,12.2,10.1,7.8,10.6,20.75,6.27,9,19,5
3322,2021-05-19 10:00:00,0.0,64.0,1019.1,13.0,9.9,6.5,9.7,21.65,6.34,10,19,5
3323,2021-05-19 11:00:00,0.0,56.0,1019.1,14.6,10.4,5.9,9.3,24.29,5.94,11,19,5
3324,2021-05-19 12:00:00,0.0,51.0,1019.0,15.2,10.5,5.4,9.0,20.37,5.3,12,19,5
3325,2021-05-19 13:00:00,0.0,56.0,1019.3,14.5,10.4,5.9,9.3,18.55,4.09,13,19,5
3326,2021-05-19 14:00:00,0.0,50.0,1019.0,16.3,11.2,5.9,9.3,12.5,3.68,14,19,5
3327,2021-05-19 15:00:00,0.0,48.0,1018.9,16.7,11.4,5.7,9.2,11.77,3.64,15,19,5
3328,2021-05-19 16:00:00,0.0,57.0,1018.6,15.1,11.0,6.8,9.9,10.79,3.12,16,19,5
3329,2021-05-19 17:00:00,0.0,50.0,1018.6,15.7,10.8,5.5,9.0,11.28,3.15,17,19,5
3330,2021-05-19 18:00:00,0.0,56.0,1018.5,15.1,10.9,6.5,9.7,10.0,3.12,18,19,5
3331,2021-05-19 19:00:00,0.0,62.0,1018.3,13.3,9.9,6.2,9.5,7.33,2.77,19,19,5
3332,2021-05-19 20:00:00,0.0,67.0,1018.3,12.2,9.4,6.3,9.5,11.04,4.24,20,19,5
3333,2021-05-19 21:00:00,0.0,74.0,1018.4,10.9,8.9,6.6,9.7,9.45,3.59,21,19,5
3334,2021-05-19 22:00:00,0.0,78.0,1017.8,10.2,8.5,6.6,9.7,4.33,2.57,22,19,5
3335,2021-05-19 23:00:00,0.0,82.0,1017.0,9.6,8.3,6.8,9.9,3.29,2.04,23,19,5
3336,2021-05-20 00:00:00,0.0,86.0,1016.3,9.2,8.2,7.0,10.0,5.26,2.78,0,20,5
3337,2021-05-20 01:00:00,0.0,73.0,1015.2,9.5,7.5,5.1,8.8,4.89,3.01,1,20,5
3338,2021-05-20 02:00:00,0.0,70.0,1014.3,10.5,8.1,5.3,8.9,5.25,2.92,2,20,5
3339,2021-05-20 03:00:00,0.0,73.0,1012.4,10.7,8.6,6.1,9.4,5.65,3.58,3,20,5
3340,2021-05-20 04:00:00,0.0,74.0,1010.9,10.7,8.6,6.3,9.5,7.47,4.21,4,20,5
3341,2021-05-20 05:00:00,0.2,76.0,1008.6,9.7,7.9,5.7,9.2,7.73,4.17,5,20,5
3342,2021-05-20 06:00:00,0.0,87.0,1005.5,9.3,8.3,7.3,10.2,5.2,3.01,6,20,5
3343,2021-05-20 07:00:00,0.1,90.0,1003.7,9.4,8.7,7.9,10.6,4.43,2.78,7,20,5
3344,2021-05-20 08:00:00,1.7,93.0,1001.1,9.3,8.8,8.3,10.9,4.89,2.76,8,20,5
3345,2021-05-20 09:00:00,0.7,94.0,998.3,9.6,9.2,8.7,11.2,3.3,1.96,9,20,5
3346,2021-05-20 10:00:00,0.4,90.0,995.5,11.1,10.3,9.5,11.9,3.32,2.4,10,20,5
3347,2021-05-20 11:00:00,0.2,80.0,993.2,11.9,10.3,8.6,11.2,1.92,1.36,11,20,5
3348,2021-05-20 12:00:00,0.0,81.0,990.7,12.2,10.6,9.0,11.5,2.18,1.02,12,20,5
3349,2021-05-20 13:00:00,0.2,81.0,988.6,11.8,10.3,8.7,11.3,1.85,1.03,13,20,5
3350,2021-05-20 14:00:00,0.1,75.0,986.8,13.3,11.1,9.0,11.5,2.39,1.32,14,20,5
3351,2021-05-20 15:00:00,0.0,78.0,985.8,12.9,11.1,9.2,11.7,1.63,1.1,15,20,5
3352,2021-05-20 16:00:00,0.0,77.0,984.9,13.6,11.6,9.7,12.1,5.4,3.44,16,20,5
3353,2021-05-20 17:00:00,0.0,81.0,984.4,14.4,12.7,11.2,13.3,5.37,3.46,17,20,5
3354,2021-05-20 18:00:00,0.3,82.0,983.8,14.0,12.4,11.0,13.2,3.93,2.33,18,20,5
3355,2021-05-20 19:00:00,0.0,75.0,983.7,12.9,10.8,8.7,11.2,5.11,3.05,19,20,5
3356,2021-05-20 20:00:00,0.4,88.0,983.4,11.1,10.2,9.3,11.7,3.54,2.21,20,20,5
3357,2021-05-20 21:00:00,0.5,92.0,983.2,10.4,9.8,9.2,11.6,3.27,2.39,21,20,5
3358,2021-05-20 22:00:00,0.6,94.0,983.2,10.4,9.9,9.4,11.8,2.55,1.8,22,20,5
3359,2021-05-20 23:00:00,0.9,95.0,983.4,10.6,10.2,9.8,12.1,2.5,1.55,23,20,5
3360,2021-05-21 00:00:00,1.9,96.0,984.0,10.5,10.2,9.9,12.2,2.64,1.11,0,21,5
3361,2021-05-21 01:00:00,1.5,97.0,984.5,10.6,10.4,10.1,12.4,1.31,0.76,1,21,5
3362,2021-05-21 02:00:00,0.5,95.0,985.1,9.8,9.4,9.1,11.6,1.27,0.8,2,21,5
3363,2021-05-21 03:00:00,0.1,96.0,985.9,9.3,9.0,8.7,11.3,2.96,2.2,3,21,5
3364,2021-05-21 04:00:00,0.1,96.0,986.4,8.9,8.7,8.4,11.0,2.11,1.58,4,21,5
3365,2021-05-21 05:00:00,0.9,96.0,987.0,8.8,8.5,8.2,10.9,1.4,0.89,5,21,5
3366,2021-05-21 06:00:00,0.6,95.0,987.9,8.6,8.4,8.0,10.7,1.21,0.75,6,21,5
3367,2021-05-21 07:00:00,1.0,95.0,988.9,8.9,8.6,8.2,10.9,1.85,1.13,7,21,5
3368,2021-05-21 08:00:00,0.4,95.0,989.7,9.0,8.7,8.3,11.0,2.3,1.38,8,21,5
3369,2021-05-21 09:00:00,1.4,96.0,990.6,9.2,8.9,8.6,11.2,2.64,1.7,9,21,5
3370,2021-05-21 10:00:00,0.9,94.0,991.5,9.5,9.1,8.7,11.2,2.8,1.5,10,21,5
3371,2021-05-21 11:00:00,1.5,95.0,992.4,9.8,9.4,9.1,11.6,2.49,1.34,11,21,5
3372,2021-05-21 12:00:00,0.6,94.0,993.2,9.9,9.4,9.0,11.5,2.49,1.26,12,21,5
3373,2021-05-21 13:00:00,0.3,89.0,994.0,10.3,9.5,8.7,11.3,2.91,1.55,13,21,5
3374,2021-05-21 14:00:00,0.2,87.0,994.5,10.7,9.7,8.7,11.3,3.77,2.14,14,21,5
3375,2021-05-21 15:00:00,0.0,82.0,995.2,11.4,9.9,8.4,11.0,5.71,3.05,15,21,5
3376,2021-05-21 16:00:00,0.0,79.0,995.7,11.4,9.7,7.9,10.7,5.82,3.43,16,21,5
3377,2021-05-21 17:00:00,0.0,79.0,996.4,11.2,9.5,7.7,10.5,6.36,3.57,17,21,5
3378,2021-05-21 18:00:00,0.0,77.0,997.0,11.2,9.4,7.5,10.4,8.61,4.72,18,21,5
3379,2021-05-21 19:00:00,0.0,74.0,997.7,11.0,8.9,6.6,9.8,10.86,5.63,19,21,5
3380,2021-05-21 20:00:00,0.0,75.0,998.6,10.5,8.5,6.3,9.6,10.05,6.14,20,21,5
3381,2021-05-21 21:00:00,0.0,78.0,999.6,9.9,8.2,6.3,9.5,8.86,5.13,21,21,5
3382,2021-05-21 22:00:00,0.0,76.0,1000.6,9.4,7.6,5.5,9.0,8.98,5.88,22,21,5
3383,2021-05-21 23:00:00,0.0,77.0,1001.4,8.7,7.0,5.0,8.7,6.91,4.22,23,21,5
3384,2021-05-22 00:00:00,0.0,80.0,1002.0,8.4,7.0,5.2,8.9,6.88,3.68,0,22,5
3385,2021-05-22 01:00:00,0.0,76.0,1002.6,8.1,6.4,4.2,8.2,8.56,4.44,1,22,5
3386,2021-05-22 02:00:00,0.0,75.0,1002.9,7.0,5.4,3.1,7.6,9.66,5.22,2,22,5
3387,2021-05-22 03:00:00,0.0,83.0,1003.4,5.0,4.0,2.5,7.3,9.45,5.25,3,22,5
3388,2021-05-22 04:00:00,0.0,90.0,1003.9,3.7,3.1,2.3,7.2,9.31,4.71,4,22,5
3389,2021-05-22 05:00:00,0.0,91.0,1004.5,3.5,3.0,2.2,7.1,9.86,4.53,5,22,5
3390,2021-05-22 06:00:00,0.0,86.0,1004.9,4.6,3.8,2.6,7.3,10.7,4.54,6,22,5
3391,2021-05-22 07:00:00,0.0,76.0,1005.2,7.0,5.4,3.2,7.7,11.27,4.43,7,22,5
3392,2021-05-22 08:00:00,0.0,69.0,1005.7,8.7,6.4,3.3,7.8,8.36,3.85,8,22,5
3393,2021-05-22 09:00:00,0.0,61.0,1006.1,9.8,6.8,2.7,7.4,13.12,4.39,9,22,5
3394,2021-05-22 10:00:00,0.0,55.0,1006.5,9.8,6.3,1.3,6.7,19.73,5.11,10,22,5
3395,2021-05-22 11:00:00,0.0,57.0,1006.7,11.1,7.6,3.1,7.6,11.75,3.31,11,22,5
3396,2021-05-22 12:00:00,0.0,62.0,1007.1,10.8,7.8,4.0,8.2,8.61,2.61,12,22,5
3397,2021-05-22 13:00:00,0.0,62.0,1007.3,11.0,7.9,4.0,8.1,6.84,2.12,13,22,5
3398,2021-05-22 14:00:00,0.0,53.0,1007.1,13.4,9.2,4.3,8.3,6.06,2.04,14,22,5
3399,2021-05-22 15:00:00,0.0,65.0,1007.4,11.2,8.3,4.9,8.7,7.03,2.33,15,22,5
3400,2021-05-22 16:00:00,0.0,53.0,1007.0,13.4,9.2,4.2,8.2,5.49,1.94,16,22,5
3401,2021-05-22 17:00:00,0.0,63.0,1007.3,10.9,7.9,4.2,8.2,3.44,1.53,17,22,5
3402,2021-05-22 18:00:00,0.0,65.0,1007.1,10.9,8.0,4.6,8.5,3.92,1.89,18,22,5
3403,2021-05-22 19:00:00,0.0,70.0,1006.9,10.4,8.0,5.2,8.8,6.35,2.87,19,22,5
3404,2021-05-22 20:00:00,0.0,74.0,1007.0,9.4,7.4,5.0,8.7,7.9,3.83,20,22,5
3405,2021-05-22 21:00:00,0.0,78.0,1007.1,8.6,7.0,5.1,8.8,6.87,4.54,21,22,5
3406,2021-05-22 22:00:00,0.0,77.0,1007.0,7.8,6.2,4.1,8.2,8.34,6.15,22,22,5
3407,2021-05-22 23:00:00,0.0,79.0,1006.7,7.2,5.8,3.9,8.1,8.35,5.63,23,22,5
3408,2021-05-23 00:00:00,0.0,84.0,1006.3,6.3,5.3,3.9,8.1,6.21,3.93,0,23,5
3409,2021-05-23 01:00:00,0.0,82.0,1005.7,6.6,5.4,3.8,8.0,7.45,5.42,1,23,5
3410,2021-05-23 02:00:00,0.0,79.0,1005.0,6.9,5.4,3.5,7.9,4.98,3.61,2,23,5
3411,2021-05-23 03:00:00,0.0,72.0,1003.9,7.3,5.4,2.7,7.4,4.87,3.19,3,23,5
3412,2021-05-23 04:00:00,0.0,71.0,1002.8,7.7,5.7,2.9,7.5,4.61,2.8,4,23,5
3413,2021-05-23 05:00:00,0.0,72.0,1002.0,8.0,6.1,3.4,7.8,4.99,2.71,5,23,5
3414,2021-05-23 06:00:00,0.0,75.0,1000.9,8.2,6.4,4.2,8.2,3.88,2.25,6,23,5
3415,2021-05-23 07:00:00,0.0,72.0,999.6,9.1,7.0,4.4,8.4,2.6,1.45,7,23,5
3416,2021-05-23 08:00:00,0.0,71.0,998.5,9.8,7.6,5.0,8.7,2.01,1.19,8,23,5
3417,2021-05-23 09:00:00,0.0,77.0,997.4,10.3,8.5,6.4,9.6,4.19,1.91,9,23,5
3418,2021-05-23 10:00:00,1.4,88.0,998.5,7.2,6.4,5.4,8.9,2.81,1.37,10,23,5
3419,2021-05-23 11:00:00,1.6,88.0,997.5,7.1,6.3,5.3,8.9,3.7,2.12,11,23,5
3420,2021-05-23 12:00:00,0.0,82.0,997.1,9.6,8.2,6.7,9.8,3.28,2.27,12,23,5
3421,2021-05-23 13:00:00,0.0,70.0,996.6,11.3,8.9,6.1,9.4,2.67,1.9,13,23,5
3422,2021-05-23 14:00:00,0.0,65.0,996.3,12.3,9.3,6.0,9.3,3.56,2.05,14,23,5
3423,2021-05-23 15:00:00,0.0,61.0,995.5,12.8,9.4,5.6,9.1,3.64,2.27,15,23,5
3424,2021-05-23 16:00:00,0.0,59.0,995.0,13.3,9.6,5.6,9.1,3.45,2.27,16,23,5
3425,2021-05-23 17:00:00,0.0,73.0,995.7,9.1,7.1,4.5,8.4,4.0,2.61,17,23,5
3426,2021-05-23 18:00:00,1.5,89.0,995.8,7.0,6.3,5.5,9.0,5.54,3.04,18,23,5
3427,2021-05-23 19:00:00,0.2,90.0,995.6,7.4,6.8,6.0,9.4,4.17,2.49,19,23,5
3428,2021-05-23 20:00:00,0.1,90.0,995.8,7.0,6.4,5.6,9.1,6.64,5.66,20,23,5
3429,2021-05-23 21:00:00,0.0,90.0,996.2,6.5,5.9,5.1,8.8,5.4,4.85,21,23,5
3430,2021-05-23 22:00:00,0.0,93.0,996.5,5.1,4.7,4.1,8.2,5.79,4.56,22,23,5
3431,2021-05-23 23:00:00,0.0,95.0,996.8,3.9,3.6,3.2,7.7,10.49,6.74,23,23,5
3432,2021-05-24 00:00:00,0.0,95.0,996.8,3.3,3.0,2.6,7.4,6.63,5.03,0,24,5
3433,2021-05-24 01:00:00,0.0,95.0,997.0,3.0,2.8,2.4,7.2,6.75,5.63,1,24,5
3434,2021-05-24 02:00:00,0.0,96.0,997.1,3.0,2.8,2.5,7.3,6.7,4.81,2,24,5
3435,2021-05-24 03:00:00,0.0,97.0,997.4,3.2,3.0,2.8,7.5,6.93,5.79,3,24,5
3436,2021-05-24 04:00:00,0.0,97.0,997.9,3.7,3.5,3.3,7.7,9.36,6.95,4,24,5
3437,2021-05-24 05:00:00,0.0,97.0,998.8,4.7,4.6,4.4,8.3,13.93,8.9,5,24,5
3438,2021-05-24 06:00:00,0.0,95.0,999.6,6.3,6.0,5.6,9.1,60.17,14.17,6,24,5
3439,2021-05-24 07:00:00,0.0,85.0,1000.4,7.6,6.6,5.4,8.9,103.88,21.37,7,24,5
3440,2021-05-24 08:00:00,0.0,82.0,1001.5,8.2,6.9,5.4,9.0,29.55,8.22,8,24,5
3441,2021-05-24 09:00:00,0.0,74.0,1002.3,10.1,8.1,5.8,9.2,25.01,6.23,9,24,5
3442,2021-05-24 10:00:00,0.0,60.0,1002.7,11.6,8.2,4.1,8.2,52.37,11.69,10,24,5
3443,2021-05-24 11:00:00,0.0,55.0,1003.3,12.4,8.5,3.7,7.9,17.45,5.1,11,24,5
3444,2021-05-24 12:00:00,0.0,68.0,1004.1,10.3,7.8,4.9,8.6,12.08,3.4,12,24,5
3445,2021-05-24 13:00:00,0.0,60.0,1004.5,12.7,9.2,5.2,8.9,15.16,3.62,13,24,5
3446,2021-05-24 14:00:00,0.0,50.0,1004.7,15.0,10.2,4.7,8.6,11.11,3.0,14,24,5
3447,2021-05-24 15:00:00,0.0,51.0,1005.0,15.7,10.9,5.8,9.2,10.56,2.67,15,24,5
3448,2021-05-24 16:00:00,0.0,53.0,1005.8,14.8,10.3,5.3,8.9,14.84,3.25,16,24,5
3449,2021-05-24 17:00:00,0.0,53.0,1006.6,14.2,9.9,5.0,8.8,11.04,2.71,17,24,5
3450,2021-05-24 18:00:00,0.0,57.0,1007.6,12.9,9.2,4.7,8.6,11.22,3.05,18,24,5
3451,2021-05-24 19:00:00,0.0,66.0,1008.4,11.9,9.1,5.9,9.3,10.53,2.88,19,24,5
3452,2021-05-24 20:00:00,0.0,73.0,1008.9,10.9,8.8,6.3,9.5,7.51,2.78,20,24,5
3453,2021-05-24 21:00:00,0.0,79.0,1010.2,9.9,8.3,6.5,9.7,7.35,2.86,21,24,5
3454,2021-05-24 22:00:00,0.0,74.0,1011.2,9.4,7.4,5.0,8.7,8.23,4.19,22,24,5
3455,2021-05-24 23:00:00,0.0,80.0,1012.2,8.3,6.9,5.2,8.9,6.89,3.02,23,24,5
3456,2021-05-25 00:00:00,0.0,85.0,1012.9,7.6,6.6,5.4,9.0,5.99,2.72,0,25,5
3457,2021-05-25 01:00:00,0.0,89.0,1013.6,7.4,6.7,5.8,9.2,5.0,2.56,1,25,5
3458,2021-05-25 02:00:00,0.0,91.0,1014.0,7.1,6.5,5.8,9.2,5.19,2.87,2,25,5
3459,2021-05-25 03:00:00,0.0,93.0,1014.4,6.6,6.2,5.6,9.1,6.16,3.44,3,25,5
3460,2021-05-25 04:00:00,0.0,94.0,1014.7,6.7,6.3,5.9,9.3,6.55,3.96,4,25,5
3461,2021-05-25 05:00:00,0.0,95.0,1015.1,7.0,6.7,6.4,9.6,8.91,5.49,5,25,5
3462,2021-05-25 06:00:00,0.0,92.0,1015.4,9.1,8.6,8.0,10.7,15.08,7.07,6,25,5
3463,2021-05-25 07:00:00,0.0,84.0,1015.7,10.9,9.7,8.4,11.0,18.01,6.9,7,25,5
3464,2021-05-25 08:00:00,0.0,80.0,1015.8,10.9,9.4,7.7,10.5,18.4,6.81,8,25,5
3465,2021-05-25 09:00:00,0.0,76.0,1016.0,11.9,10.0,8.0,10.7,19.79,7.41,9,25,5
3466,2021-05-25 10:00:00,0.0,81.0,1015.9,12.7,11.1,9.5,11.9,20.55,7.93,10,25,5
3467,2021-05-25 11:00:00,0.0,64.0,1015.6,14.5,11.1,7.8,10.6,16.95,6.82,11,25,5
3468,2021-05-25 12:00:00,0.0,62.0,1015.3,14.1,10.7,7.1,10.1,16.15,6.25,12,25,5
3469,2021-05-25 13:00:00,0.0,56.0,1015.3,15.4,11.1,6.7,9.8,31.75,8.48,13,25,5
3470,2021-05-25 14:00:00,2.2,73.0,1015.4,12.9,10.6,8.3,10.9,11.9,5.4,14,25,5
