,datetime,temp,wetb,dewpt,vappr,pm2.5(ug/m3),pm10(ug/m3)
6054,2022-07-15 06:00:00,14.7,13.6,12.8,14.7,3.46,3.92
6055,2022-07-15 07:00:00,15.7,14.3,13.3,15.3,1.96,2.24
6056,2022-07-15 08:00:00,17.3,15.1,13.3,15.3,0.74,0.97
6057,2022-07-15 09:00:00,18.1,14.9,12.3,14.3,0.85,1.06
6058,2022-07-15 10:00:00,19.8,15.8,12.8,14.8,0.95,1.15
6059,2022-07-15 11:00:00,20.0,16.2,13.3,15.3,2.06,2.41
6060,2022-07-15 12:00:00,19.6,15.7,12.8,14.8,3.12,3.52
6061,2022-07-15 13:00:00,19.4,15.7,13.0,15.0,2.89,3.23
6062,2022-07-15 14:00:00,20.2,15.9,12.7,14.7,3.25,3.65
6063,2022-07-15 15:00:00,20.8,16.4,13.3,15.2,4.2,4.65
6064,2022-07-15 16:00:00,21.2,16.3,12.5,14.5,4.06,4.47
6065,2022-07-15 17:00:00,21.5,16.8,13.4,15.3,3.79,4.15
6066,2022-07-15 18:00:00,21.8,16.5,12.6,14.6,3.81,4.19
6067,2022-07-15 19:00:00,18.6,15.0,12.2,14.2,3.7,4.13
6068,2022-07-15 20:00:00,17.0,14.2,11.8,13.9,3.46,3.87
6069,2022-07-15 21:00:00,15.7,13.6,11.8,13.8,4.7,5.27
6070,2022-07-15 22:00:00,14.0,12.8,11.7,13.7,5.41,5.99
6071,2022-07-15 23:00:00,13.1,12.4,11.8,13.8,5.54,6.07
6072,2022-07-16 00:00:00,13.2,12.6,12.1,14.1,5.52,6.06
6073,2022-07-16 01:00:00,13.0,12.4,12.0,14.0,4.77,5.22
6074,2022-07-16 02:00:00,13.8,12.8,11.9,14.0,7.72,8.36
6075,2022-07-16 03:00:00,12.1,11.6,11.0,13.2,9.0,9.7
6076,2022-07-16 04:00:00,11.4,10.9,10.5,12.7,10.14,11.01
6077,2022-07-16 05:00:00,11.1,10.8,10.5,12.7,7.27,7.88
6078,2022-07-16 06:00:00,13.0,13.0,13.0,14.9,7.13,7.78
6079,2022-07-16 07:00:00,16.2,14.4,13.0,15.0,5.38,5.93
6080,2022-07-16 08:00:00,18.3,15.5,13.4,15.4,4.33,4.74
6081,2022-07-16 09:00:00,19.9,16.1,13.3,15.2,3.56,3.9
6082,2022-07-16 10:00:00,19.8,16.3,13.8,15.7,3.5,3.85
6083,2022-07-16 11:00:00,21.1,16.8,13.7,15.6,4.1,4.46
6084,2022-07-16 12:00:00,21.6,16.8,13.4,15.4,4.48,4.88
6085,2022-07-16 13:00:00,22.5,17.5,14.0,16.0,4.74,5.16
6086,2022-07-16 14:00:00,23.0,17.3,13.3,15.3,4.13,4.55
6087,2022-07-16 15:00:00,23.5,18.2,14.6,16.7,4.4,4.83
6088,2022-07-16 16:00:00,22.7,17.8,14.4,16.4,5.92,6.48
6089,2022-07-16 17:00:00,23.2,18.4,15.2,17.3,6.16,6.66
6090,2022-07-16 18:00:00,23.5,18.2,14.6,16.6,6.52,7.07
6091,2022-07-16 19:00:00,22.6,17.5,14.0,16.0,6.1,6.61
6092,2022-07-16 20:00:00,21.2,17.3,14.6,16.6,6.2,6.78
6093,2022-07-16 21:00:00,19.9,16.6,14.3,16.3,7.02,7.69
6094,2022-07-16 22:00:00,19.2,16.1,13.7,15.7,8.26,8.91
6095,2022-07-16 23:00:00,17.6,16.2,15.3,17.4,9.09,9.89
6096,2022-07-17 00:00:00,16.6,15.8,15.3,17.3,9.75,10.6
6097,2022-07-17 01:00:00,16.1,15.5,15.1,17.2,11.65,12.6
6098,2022-07-17 02:00:00,15.8,15.4,15.1,17.1,11.4,12.27
6099,2022-07-17 03:00:00,15.5,15.1,14.8,16.8,11.78,12.73
6100,2022-07-17 04:00:00,15.2,14.9,14.6,16.6,11.44,12.46
6101,2022-07-17 05:00:00,14.7,14.3,14.0,16.0,7.88,8.71
6102,2022-07-17 06:00:00,15.5,14.8,14.4,16.4,7.64,8.39
6103,2022-07-17 07:00:00,16.9,15.6,14.7,16.7,5.28,5.78
6104,2022-07-17 08:00:00,20.5,16.8,14.1,16.1,5.3,5.82
6105,2022-07-17 09:00:00,22.7,17.5,13.9,15.9,4.58,4.99
6106,2022-07-17 10:00:00,24.9,17.0,11.0,13.1,3.58,3.97
6107,2022-07-17 11:00:00,25.7,18.2,13.0,15.0,3.18,3.46
6108,2022-07-17 12:00:00,27.1,18.5,12.4,14.4,3.65,4.04
6109,2022-07-17 13:00:00,27.5,18.8,12.8,14.8,4.36,4.7
6110,2022-07-17 14:00:00,29.2,19.4,12.6,14.6,3.89,4.29
6111,2022-07-17 15:00:00,28.1,19.1,13.0,15.0,4.14,4.55
6112,2022-07-17 16:00:00,26.8,19.0,13.7,15.7,3.87,4.25
6113,2022-07-17 17:00:00,27.0,18.9,13.4,15.4,3.71,4.13
6114,2022-07-17 18:00:00,26.5,19.3,14.7,16.7,3.46,3.88
6115,2022-07-17 19:00:00,26.2,18.9,13.9,15.9,3.61,3.99
6116,2022-07-17 20:00:00,24.9,18.0,13.0,15.0,3.32,3.68
6117,2022-07-17 21:00:00,23.7,16.5,10.9,13.1,3.05,3.41
6118,2022-07-17 22:00:00,22.0,15.9,11.1,13.2,2.92,3.22
6119,2022-07-17 23:00:00,19.4,14.8,11.1,13.2,4.04,4.39
6120,2022-07-18 00:00:00,17.8,14.5,11.9,13.9,4.82,5.22
6121,2022-07-18 01:00:00,16.5,14.1,12.1,14.1,5.72,6.17
6122,2022-07-18 02:00:00,15.9,13.6,11.7,13.8,6.88,7.41
6123,2022-07-18 03:00:00,15.6,13.4,11.5,13.6,8.11,8.63
6124,2022-07-18 04:00:00,14.2,12.7,11.4,13.4,8.49,9.16
6125,2022-07-18 05:00:00,14.2,12.7,11.5,13.6,8.74,9.38
6126,2022-07-18 06:00:00,16.2,14.2,12.6,14.6,8.85,9.49
6127,2022-07-18 07:00:00,18.6,16.1,14.3,16.3,8.6,9.22
6128,2022-07-18 08:00:00,22.8,16.8,12.2,14.2,6.41,6.89
6129,2022-07-18 09:00:00,25.4,18.0,12.8,14.8,4.69,5.04
6130,2022-07-18 10:00:00,27.5,17.8,10.3,12.6,4.49,4.82
6131,2022-07-18 11:00:00,29.4,19.1,11.8,13.9,4.85,5.23
6132,2022-07-18 12:00:00,30.0,20.0,13.5,15.5,3.65,3.99
6133,2022-07-18 13:00:00,30.8,19.9,12.4,14.4,4.71,5.04
6134,2022-07-18 14:00:00,32.5,21.0,13.8,15.8,5.1,5.44
6135,2022-07-18 15:00:00,30.2,20.4,14.2,16.2,5.73,6.19
6136,2022-07-18 16:00:00,29.5,20.2,14.3,16.3,7.31,7.91
6137,2022-07-18 17:00:00,26.6,19.7,15.4,17.5,7.65,8.25
6138,2022-07-18 18:00:00,24.9,19.1,15.5,17.6,10.09,11.03
6139,2022-07-18 19:00:00,24.0,19.0,15.9,18.0,8.1,8.7
6140,2022-07-18 20:00:00,22.7,19.0,16.8,19.1,4.49,4.86
6141,2022-07-18 21:00:00,21.2,18.1,16.0,18.2,5.01,5.41
6142,2022-07-18 22:00:00,20.6,17.2,14.8,16.9,3.9,4.23
6143,2022-07-18 23:00:00,20.6,17.2,14.8,16.8,7.9,8.47
6144,2022-07-19 00:00:00,20.6,16.4,13.3,15.2,9.1,9.72
6145,2022-07-19 01:00:00,19.8,16.5,14.2,16.2,10.48,11.09
6146,2022-07-19 02:00:00,17.8,15.9,14.5,16.5,10.86,11.5
6147,2022-07-19 03:00:00,17.4,15.6,14.3,16.3,10.49,11.13
6148,2022-07-19 04:00:00,16.0,14.8,13.8,15.8,11.99,12.7
6149,2022-07-19 05:00:00,15.6,14.6,13.9,15.9,12.68,13.34
6150,2022-07-19 06:00:00,17.2,15.7,14.6,16.7,15.01,15.98
6151,2022-07-19 07:00:00,19.0,16.8,15.3,17.4,14.75,15.67
6152,2022-07-19 08:00:00,23.0,18.1,14.8,16.8,11.62,12.32
6153,2022-07-19 09:00:00,24.6,18.9,15.2,17.2,10.1,10.74
6154,2022-07-19 10:00:00,24.9,18.7,14.6,16.6,9.01,9.47
6155,2022-07-19 11:00:00,26.4,20.1,16.2,18.5,10.05,10.6
6156,2022-07-19 12:00:00,25.7,20.1,16.8,19.1,10.88,11.4
6157,2022-07-19 13:00:00,25.5,19.6,16.0,18.2,11.8,12.45
6158,2022-07-19 14:00:00,26.5,20.4,16.8,19.1,12.36,13.08
6159,2022-07-19 15:00:00,26.8,20.0,15.7,17.9,15.27,16.1
6160,2022-07-19 16:00:00,21.7,17.3,14.2,16.2,14.9,15.78
6161,2022-07-19 17:00:00,22.8,17.7,14.2,16.2,13.38,14.08
6162,2022-07-19 18:00:00,23.0,17.7,14.0,16.0,12.68,13.64
6163,2022-07-19 19:00:00,20.9,18.2,16.5,18.7,11.0,11.98
6164,2022-07-19 20:00:00,19.7,17.5,16.0,18.2,8.58,9.36
6165,2022-07-19 21:00:00,17.4,16.1,15.2,17.3,4.12,4.62
6166,2022-07-19 22:00:00,15.8,15.3,14.9,16.9,3.78,4.3
6167,2022-07-19 23:00:00,15.5,14.9,14.5,16.5,2.57,3.03
6168,2022-07-20 00:00:00,15.1,13.9,13.0,15.0,0.72,1.0
6169,2022-07-20 01:00:00,14.9,13.3,12.0,14.0,0.25,0.55
6170,2022-07-20 02:00:00,14.9,13.1,11.6,13.6,0.42,0.71
6171,2022-07-20 03:00:00,14.6,12.7,11.0,13.1,0.7,1.06
6172,2022-07-20 04:00:00,14.3,12.6,11.2,13.3,0.93,1.21
6173,2022-07-20 05:00:00,13.3,11.9,10.5,12.7,1.0,1.3
6174,2022-07-20 06:00:00,14.4,12.7,11.2,13.3,0.48,0.71
6175,2022-07-20 07:00:00,14.8,12.9,11.2,13.3,0.13,0.23
6176,2022-07-20 08:00:00,15.6,12.7,10.1,12.4,0.16,0.24
6177,2022-07-20 09:00:00,16.4,13.1,10.2,12.4,0.12,0.22
6178,2022-07-20 10:00:00,17.0,13.6,10.8,12.9,0.14,0.23
6179,2022-07-20 11:00:00,18.4,14.4,11.0,13.1,0.33,0.45
6180,2022-07-20 12:00:00,18.8,14.6,11.1,13.2,0.57,0.74
6181,2022-07-20 13:00:00,18.5,14.2,10.6,12.8,0.33,0.44
6182,2022-07-20 14:00:00,18.7,14.3,10.6,12.8,1.03,1.14
6183,2022-07-20 15:00:00,18.5,14.5,11.1,13.2,0.9,1.02
6184,2022-07-20 16:00:00,18.9,14.8,11.5,13.6,0.69,0.8
6185,2022-07-20 17:00:00,18.2,14.5,11.4,13.5,0.73,0.87
6186,2022-07-20 18:00:00,18.0,13.8,10.1,12.4,0.78,0.96
6187,2022-07-20 19:00:00,17.6,14.0,11.0,13.1,0.74,0.91
6188,2022-07-20 20:00:00,16.8,13.1,9.8,12.1,0.26,0.42
6189,2022-07-20 21:00:00,16.2,12.9,10.0,12.3,0.14,0.29
6190,2022-07-20 22:00:00,15.5,12.6,10.0,12.3,0.16,0.31
6191,2022-07-20 23:00:00,15.1,12.4,9.8,12.1,0.22,0.41
6192,2022-07-21 00:00:00,14.9,12.2,9.7,12.0,0.21,0.41
6193,2022-07-21 01:00:00,14.6,11.4,8.1,10.8,0.1,0.24
6194,2022-07-21 02:00:00,14.4,11.0,7.6,10.4,0.18,0.37
6195,2022-07-21 03:00:00,14.2,11.1,7.9,10.7,0.25,0.46
6196,2022-07-21 04:00:00,13.9,11.4,9.1,11.6,0.61,0.95
6197,2022-07-21 05:00:00,12.3,10.9,9.6,12.0,1.27,1.78
6198,2022-07-21 06:00:00,12.7,11.2,9.8,12.1,1.72,2.29
6199,2022-07-21 07:00:00,13.9,12.0,10.2,12.4,1.17,1.65
6200,2022-07-21 08:00:00,15.1,12.5,10.2,12.5,0.74,1.12
6201,2022-07-21 09:00:00,15.3,12.2,9.2,11.6,0.68,0.98
6202,2022-07-21 10:00:00,15.1,12.3,9.7,12.0,1.27,1.65
6203,2022-07-21 11:00:00,16.1,12.4,8.9,11.4,0.96,1.27
6204,2022-07-21 12:00:00,17.5,12.4,7.5,10.4,0.65,0.92
6205,2022-07-21 13:00:00,17.0,12.4,8.0,10.8,0.66,0.91
6206,2022-07-21 14:00:00,17.7,12.8,8.1,10.8,0.89,1.12
6207,2022-07-21 15:00:00,17.9,13.1,8.6,11.2,1.09,1.4
6208,2022-07-21 16:00:00,18.5,13.6,9.3,11.7,1.43,1.76
6209,2022-07-21 17:00:00,17.5,13.1,9.1,11.5,1.66,1.99
6210,2022-07-21 18:00:00,17.6,13.3,9.5,11.8,1.67,2.05
6211,2022-07-21 19:00:00,16.7,12.8,9.3,11.7,1.67,2.02
6212,2022-07-21 20:00:00,15.9,12.7,9.8,12.1,1.95,2.31
6213,2022-07-21 21:00:00,15.6,12.2,8.9,11.4,2.35,2.76
6214,2022-07-21 22:00:00,14.9,11.8,8.8,11.3,1.4,1.78
6215,2022-07-21 23:00:00,14.6,11.9,9.4,11.8,1.02,1.29
6216,2022-07-22 00:00:00,14.1,12.1,10.2,12.5,1.11,1.4
6217,2022-07-22 01:00:00,13.3,11.6,10.0,12.3,0.86,1.14
6218,2022-07-22 02:00:00,12.5,11.3,10.2,12.4,0.72,0.94
6219,2022-07-22 03:00:00,12.1,11.1,10.2,12.4,0.49,0.73
6220,2022-07-22 04:00:00,12.2,11.2,10.3,12.5,0.52,0.77
6221,2022-07-22 05:00:00,12.1,11.2,10.4,12.6,0.83,1.09
6222,2022-07-22 06:00:00,12.3,11.4,10.6,12.8,1.44,1.83
6223,2022-07-22 07:00:00,14.1,12.4,10.8,13.0,1.74,2.13
6224,2022-07-22 08:00:00,15.4,13.1,11.1,13.2,1.52,1.98
6225,2022-07-22 09:00:00,17.4,13.3,9.7,12.0,0.71,0.93
6226,2022-07-22 10:00:00,18.1,13.4,9.2,11.7,0.67,0.81
6227,2022-07-22 11:00:00,19.6,14.1,9.3,11.8,0.6,0.82
6228,2022-07-22 12:00:00,19.0,13.6,8.8,11.3,0.97,1.25
6229,2022-07-22 13:00:00,19.9,13.9,8.3,11.0,1.08,1.32
6230,2022-07-22 14:00:00,19.4,14.9,11.3,13.4,1.35,1.63
6231,2022-07-22 15:00:00,20.5,15.1,10.8,12.9,1.38,1.64
6232,2022-07-22 16:00:00,18.2,13.8,10.0,12.3,1.57,1.89
6233,2022-07-22 17:00:00,17.9,13.3,9.2,11.7,2.28,2.69
6234,2022-07-22 18:00:00,17.5,13.3,9.5,11.8,2.11,2.4
6235,2022-07-22 19:00:00,17.3,13.6,10.5,12.7,3.09,3.46
6236,2022-07-22 20:00:00,16.6,13.8,11.4,13.4,3.76,4.11
6237,2022-07-22 21:00:00,15.2,13.0,11.0,13.1,2.42,2.71
6238,2022-07-22 22:00:00,13.8,12.5,11.3,13.4,0.91,1.08
6239,2022-07-22 23:00:00,14.7,13.1,11.7,13.7,0.71,0.84
6240,2022-07-23 00:00:00,15.7,12.8,10.2,12.4,0.8,0.93
6241,2022-07-23 01:00:00,16.5,14.0,11.9,14.0,1.07,1.26
6242,2022-07-23 02:00:00,16.1,14.4,13.0,14.9,1.78,2.04
6243,2022-07-23 03:00:00,16.0,13.8,12.0,14.0,1.57,1.83
6244,2022-07-23 04:00:00,15.9,14.1,12.8,14.8,2.11,2.41
6245,2022-07-23 05:00:00,16.1,14.9,14.0,15.9,2.86,3.24
6246,2022-07-23 06:00:00,16.2,15.3,14.6,16.6,2.81,3.19
6247,2022-07-23 07:00:00,16.1,15.3,14.7,16.7,3.62,4.07
6248,2022-07-23 08:00:00,16.6,16.0,15.6,17.7,1.17,1.38
6249,2022-07-23 09:00:00,17.7,16.7,16.0,18.1,0.0,0.0
6250,2022-07-23 10:00:00,18.7,17.1,16.1,18.3,0.15,0.24
6251,2022-07-23 11:00:00,19.8,17.7,16.3,18.5,0.08,0.16
6252,2022-07-23 12:00:00,22.4,19.2,17.3,19.8,0.07,0.13
6253,2022-07-23 13:00:00,23.2,19.6,17.4,19.9,0.1,0.24
6254,2022-07-23 14:00:00,22.6,19.6,17.8,20.3,0.1,0.2
6255,2022-07-23 15:00:00,22.9,19.9,18.2,20.9,0.12,0.17
6256,2022-07-23 16:00:00,22.5,19.5,17.8,20.3,0.1,0.12
6257,2022-07-23 17:00:00,22.2,19.0,17.0,19.3,0.27,0.36
6258,2022-07-23 18:00:00,20.4,18.3,16.9,19.3,0.0,0.0
6259,2022-07-23 19:00:00,20.2,18.3,17.1,19.4,0.55,0.81
6260,2022-07-23 20:00:00,19.6,18.0,17.0,19.4,0.26,0.38
6261,2022-07-23 21:00:00,19.2,17.4,16.3,18.5,1.3,1.55
6262,2022-07-23 22:00:00,19.2,17.5,16.3,18.5,3.61,4.17
6263,2022-07-23 23:00:00,18.7,16.7,15.4,17.4,5.32,6.14
6264,2022-07-24 00:00:00,17.9,16.2,15.0,17.0,4.65,5.46
6265,2022-07-24 01:00:00,17.9,16.0,14.7,16.7,3.49,4.12
6266,2022-07-24 02:00:00,17.2,15.4,14.1,16.1,2.62,3.17
6267,2022-07-24 03:00:00,16.9,15.1,13.8,15.8,1.99,2.5
6268,2022-07-24 04:00:00,17.1,15.3,14.0,16.0,3.56,4.29
6269,2022-07-24 05:00:00,16.8,15.0,13.7,15.6,2.68,3.35
6270,2022-07-24 06:00:00,18.0,15.5,13.7,15.7,2.02,2.51
6271,2022-07-24 07:00:00,19.3,16.3,14.1,16.1,1.9,2.38
6272,2022-07-24 08:00:00,19.9,16.5,14.1,16.1,2.28,2.68
6273,2022-07-24 09:00:00,20.7,16.8,14.1,16.1,0.0,0.0
6274,2022-07-24 10:00:00,22.3,17.8,14.6,16.7,0.0,0.0
6275,2022-07-24 11:00:00,22.1,17.8,14.8,16.9,0.0,0.0
6276,2022-07-24 12:00:00,22.8,17.9,14.5,16.6,0.0,0.0
6277,2022-07-24 13:00:00,22.3,17.7,14.5,16.6,0.0,0.0
6278,2022-07-24 14:00:00,22.7,18.0,14.8,16.9,0.0,0.0
6279,2022-07-24 15:00:00,21.6,17.4,14.5,16.5,0.0,0.0
6280,2022-07-24 16:00:00,19.3,17.4,16.1,18.3,0.0,0.0
6281,2022-07-24 17:00:00,17.6,16.7,16.1,18.3,1.32,1.75
6282,2022-07-24 18:00:00,18.6,17.7,17.2,19.6,1.77,2.19
6283,2022-07-24 19:00:00,18.7,16.5,14.9,17.0,0.74,1.03
6284,2022-07-24 20:00:00,15.9,15.2,14.7,16.7,0.63,0.86
6285,2022-07-24 21:00:00,15.3,14.8,14.4,16.4,1.12,1.38
6286,2022-07-24 22:00:00,14.9,14.5,14.1,16.1,1.75,2.13
6287,2022-07-24 23:00:00,14.3,13.9,13.6,15.6,1.67,2.12
6288,2022-07-25 00:00:00,14.2,13.8,13.5,15.4,1.91,2.37
6289,2022-07-25 01:00:00,14.5,14.1,13.8,15.7,2.35,2.92
6290,2022-07-25 02:00:00,14.6,14.1,13.8,15.8,2.03,2.5
6291,2022-07-25 03:00:00,14.6,14.3,14.1,16.0,2.54,2.99
6292,2022-07-25 04:00:00,14.7,14.4,14.1,16.1,1.29,1.59
6293,2022-07-25 05:00:00,14.8,14.4,14.1,16.1,0.61,0.84
6294,2022-07-25 06:00:00,15.1,14.1,13.4,15.4,0.23,0.39
6295,2022-07-25 07:00:00,15.0,13.7,12.6,14.6,0.09,0.09
6296,2022-07-25 08:00:00,15.6,13.9,12.5,14.5,0.07,0.1
6297,2022-07-25 09:00:00,15.8,14.1,12.7,14.7,0.07,0.2
6298,2022-07-25 10:00:00,16.9,14.5,12.5,14.5,0.12,0.23
6299,2022-07-25 11:00:00,17.6,14.4,11.8,13.9,0.13,0.27
6300,2022-07-25 12:00:00,17.3,14.2,11.7,13.8,0.09,0.2
6301,2022-07-25 13:00:00,18.0,14.0,10.5,12.7,0.09,0.24
6302,2022-07-25 14:00:00,18.9,14.0,9.8,12.1,0.09,0.26
6303,2022-07-25 15:00:00,18.9,13.8,9.3,11.7,0.13,0.29
6304,2022-07-25 16:00:00,19.2,13.5,8.2,10.9,0.15,0.33
6305,2022-07-25 17:00:00,17.9,13.6,9.9,12.2,0.13,0.31
6306,2022-07-25 18:00:00,16.9,13.3,10.1,12.3,0.3,0.53
6307,2022-07-25 19:00:00,16.5,13.1,10.1,12.4,0.32,0.6
6308,2022-07-25 20:00:00,15.6,12.6,9.8,12.1,0.17,0.36
6309,2022-07-25 21:00:00,15.0,12.2,9.6,12.0,0.34,0.59
6310,2022-07-25 22:00:00,14.6,12.2,10.0,12.3,0.18,0.38
6311,2022-07-25 23:00:00,13.6,11.7,9.8,12.2,0.44,0.66
6312,2022-07-26 00:00:00,13.4,11.6,9.9,12.2,1.51,1.81
6313,2022-07-26 01:00:00,13.0,11.3,9.7,12.0,0.63,0.92
6314,2022-07-26 02:00:00,12.6,10.8,9.0,11.5,0.1,0.25
6315,2022-07-26 03:00:00,12.4,10.9,9.4,11.8,0.08,0.16
6316,2022-07-26 04:00:00,12.1,10.9,9.8,12.1,0.08,0.26
6317,2022-07-26 05:00:00,11.9,10.5,9.1,11.6,0.1,0.24
6318,2022-07-26 06:00:00,12.1,10.5,9.0,11.4,0.11,0.35
6319,2022-07-26 07:00:00,12.6,10.9,9.2,11.6,0.1,0.3
6320,2022-07-26 08:00:00,13.6,11.5,9.5,11.9,0.14,0.38
6321,2022-07-26 09:00:00,15.1,12.0,9.0,11.5,0.07,0.22
6322,2022-07-26 10:00:00,15.5,11.1,6.6,9.8,0.09,0.25
6323,2022-07-26 11:00:00,15.9,11.3,6.5,9.7,0.32,0.45
6324,2022-07-26 12:00:00,16.1,11.6,7.0,10.0,0.71,0.92
6325,2022-07-26 13:00:00,16.6,12.1,7.7,10.5,0.07,0.19
6326,2022-07-26 14:00:00,17.7,13.0,8.6,11.2,0.08,0.21
6327,2022-07-26 15:00:00,17.7,12.6,7.6,10.5,0.18,0.35
6328,2022-07-26 16:00:00,18.2,12.1,5.9,9.3,0.11,0.21
6329,2022-07-26 17:00:00,17.4,12.0,6.5,9.7,0.1,0.21
6330,2022-07-26 18:00:00,17.1,12.3,7.5,10.4,0.15,0.26
6331,2022-07-26 19:00:00,16.3,12.5,9.0,11.5,0.26,0.37
6332,2022-07-26 20:00:00,15.1,11.6,8.1,10.8,0.41,0.6
6333,2022-07-26 21:00:00,13.3,11.1,9.0,11.5,3.82,4.2
6334,2022-07-26 22:00:00,13.4,11.4,9.6,11.9,2.25,2.57
6335,2022-07-26 23:00:00,12.6,11.0,9.5,11.9,2.14,2.72
6336,2022-07-27 00:00:00,11.7,10.5,9.4,11.8,1.78,2.1
6337,2022-07-27 01:00:00,11.1,10.2,9.2,11.6,1.36,1.64
6338,2022-07-27 02:00:00,9.9,9.3,8.7,11.3,1.58,1.91
6339,2022-07-27 03:00:00,9.5,9.0,8.5,11.1,1.15,1.39
6340,2022-07-27 04:00:00,8.4,8.0,7.5,10.4,1.42,1.63
6341,2022-07-27 05:00:00,9.3,9.0,8.7,11.2,2.26,2.66
6342,2022-07-27 06:00:00,10.6,10.3,10.0,12.3,2.41,2.78
6343,2022-07-27 07:00:00,12.9,11.7,10.6,12.8,0.27,0.43
6344,2022-07-27 08:00:00,15.4,12.1,9.0,11.5,0.12,0.29
6345,2022-07-27 09:00:00,16.1,12.4,8.9,11.4,0.12,0.24
6346,2022-07-27 10:00:00,16.1,12.4,9.1,11.5,0.11,0.21
6347,2022-07-27 11:00:00,16.4,12.4,8.8,11.3,0.19,0.28
6348,2022-07-27 12:00:00,16.8,12.1,7.5,10.4,0.09,0.2
6349,2022-07-27 13:00:00,16.8,11.8,6.8,9.9,0.24,0.36
6350,2022-07-27 14:00:00,16.7,11.9,7.2,10.1,0.44,0.58
6351,2022-07-27 15:00:00,16.6,12.0,7.5,10.4,0.31,0.43
6352,2022-07-27 16:00:00,16.2,11.4,6.4,9.6,0.09,0.16
6353,2022-07-27 17:00:00,15.9,11.7,7.5,10.4,0.12,0.24
6354,2022-07-27 18:00:00,15.4,11.6,7.9,10.6,0.26,0.4
6355,2022-07-27 19:00:00,15.0,11.7,8.5,11.1,0.34,0.48
6356,2022-07-27 20:00:00,14.5,11.3,8.1,10.8,0.35,0.48
6357,2022-07-27 21:00:00,13.7,11.4,9.1,11.6,0.39,0.54
6358,2022-07-27 22:00:00,13.1,11.3,9.5,11.8,0.61,0.84
6359,2022-07-27 23:00:00,12.9,11.3,9.7,12.0,0.91,1.13
6360,2022-07-28 00:00:00,12.1,11.0,10.0,12.2,1.54,1.78
6361,2022-07-28 01:00:00,12.1,11.1,10.2,12.5,1.18,1.42
6362,2022-07-28 02:00:00,11.8,11.0,10.2,12.5,1.03,1.26
6363,2022-07-28 03:00:00,11.5,10.9,10.3,12.5,0.86,1.06
6364,2022-07-28 04:00:00,11.6,11.0,10.4,12.6,0.78,0.97
6365,2022-07-28 05:00:00,11.7,11.1,10.6,12.8,0.93,1.12
6366,2022-07-28 06:00:00,12.4,11.6,10.9,13.1,0.66,0.83
6367,2022-07-28 07:00:00,14.4,12.0,9.8,12.1,0.47,0.62
6368,2022-07-28 08:00:00,15.2,12.4,9.9,12.2,0.75,0.96
6369,2022-07-28 09:00:00,16.1,13.3,10.9,13.0,1.2,1.41
6370,2022-07-28 10:00:00,17.1,14.0,11.4,13.5,1.46,1.73
6371,2022-07-28 11:00:00,17.3,14.0,11.3,13.4,1.68,1.93
6372,2022-07-28 12:00:00,18.0,14.3,11.3,13.4,2.09,2.38
6373,2022-07-28 13:00:00,18.4,14.6,11.6,13.6,2.14,2.4
6374,2022-07-28 14:00:00,18.7,15.0,12.0,14.0,2.25,2.48
6375,2022-07-28 15:00:00,17.6,14.6,12.2,14.2,2.88,3.19
6376,2022-07-28 16:00:00,17.9,14.9,12.4,14.4,3.27,3.58
6377,2022-07-28 17:00:00,17.9,14.6,11.9,14.0,4.07,4.39
6378,2022-07-28 18:00:00,18.0,14.7,12.1,14.1,5.08,5.5
6379,2022-07-28 19:00:00,17.8,14.8,12.5,14.5,4.84,5.23
6380,2022-07-28 20:00:00,16.7,14.7,13.1,15.1,5.87,6.26
6381,2022-07-28 21:00:00,14.7,13.4,12.3,14.3,11.16,12.32
6382,2022-07-28 22:00:00,12.8,12.1,11.5,13.6,12.32,13.19
6383,2022-07-28 23:00:00,11.9,11.5,11.2,13.3,11.28,12.1
6384,2022-07-29 00:00:00,11.3,11.1,10.8,13.0,3.99,4.39
6385,2022-07-29 01:00:00,12.3,12.1,11.9,13.9,3.15,3.47
6386,2022-07-29 02:00:00,12.9,12.6,12.4,14.4,3.55,3.9
6387,2022-07-29 03:00:00,13.4,13.0,12.8,14.8,2.16,2.48
6388,2022-07-29 04:00:00,13.6,13.3,13.0,14.9,1.43,1.62
6389,2022-07-29 05:00:00,13.7,13.4,13.2,15.2,2.33,2.6
6390,2022-07-29 06:00:00,14.1,13.8,13.6,15.6,3.13,3.46
6391,2022-07-29 07:00:00,14.9,14.4,14.0,16.0,3.32,3.66
6392,2022-07-29 08:00:00,16.5,14.7,13.3,15.3,2.31,2.62
6393,2022-07-29 09:00:00,18.8,15.7,13.4,15.4,1.28,1.54
6394,2022-07-29 10:00:00,18.8,15.7,13.3,15.3,1.55,1.81
6395,2022-07-29 11:00:00,19.2,15.6,13.0,15.0,2.19,2.47
6396,2022-07-29 12:00:00,19.8,16.3,13.8,15.8,0.7,0.87
6397,2022-07-29 13:00:00,21.1,17.0,14.1,16.0,0.95,1.14
6398,2022-07-29 14:00:00,22.1,17.5,14.4,16.4,0.23,0.32
6399,2022-07-29 15:00:00,21.4,17.0,13.8,15.8,0.26,0.4
6400,2022-07-29 16:00:00,21.4,17.0,13.8,15.8,0.27,0.39
6401,2022-07-29 17:00:00,21.2,16.6,13.3,15.3,0.62,0.78
